Order Number,CITY,Billing Address Province,Customer Id,Invoice Date,Product Type,Quantity,Subtotal Price,Total Price Usd,Total Tax
3604,CHARLOTTE,North Carolina,3488,2025-03-21 14:19:00,Running Shoes,1,509.53,560.483,50.953
1194,BAKERSFIELD,California,3364,2025-03-19 11:29:00,Running Shoes,1,527.13,579.843,52.713
5105,ROANOKE,Virginia,1704,2025-03-22 20:06:00,Running Shoes,1,537.13,590.843,53.713
1530,RICHMOND,California,1631,2025-03-19 15:38:00,Running Shoes,1,493.53,542.883,49.353
2390,DALLAS,Texas,4449,2025-03-20 12:49:00,Running Shoes,1,507.13,557.843,50.713
3862,BETHESDA,Maryland,3088,2025-03-21 18:35:00,Running Shoes,1,490.13,539.143,49.013
2668,LOUISVILLE,Kentucky,2825,2025-03-20 16:18:00,Running Shoes,1,511.16,562.276,51.116
511,OKLAHOMA CITY,Oklahoma,2855,2025-03-18 14:48:00,Running Shoes,1,642.33,706.563,64.233
583,BISMARCK,North Dakota,1813,2025-03-18 16:02:00,Running Shoes,1,517.53,569.283,51.753
5204,INDIANAPOLIS,Indiana,647,2025-03-22 21:45:00,Running Shoes,1,537.13,590.843,53.713
5990,CINCINNATI,Ohio,3209,2025-03-23 19:36:00,Running Shoes,1,517.53,569.283,51.753
3272,SCOTTSDALE,Arizona,2378,2025-03-21 09:18:00,Running Shoes,1,537.13,590.843,53.713
7385,ALEXANDRIA,Virginia,2890,2025-03-24 22:41:00,Running Shoes,1,517.53,569.283,51.753
826,YOUNGSTOWN,Ohio,3526,2025-03-18 20:54:00,Running Shoes,1,517.53,569.283,51.753
6160,DETROIT,Michigan,831,2025-03-23 22:11:00,Running Shoes,1,527.13,579.843,52.713
2381,WASHINGTON,District of Columbia,5481,2025-03-20 12:38:00,Running Shoes,1,517.13,568.843,51.713
3464,ORLANDO,Florida,1199,2025-03-21 12:23:00,Running Shoes,1,517.53,569.283,51.753
7157,HOUSTON,Texas,2247,2025-03-24 18:27:00,Running Shoes,1,517.53,569.283,51.753
1255,SAN ANTONIO,Texas,4886,2025-03-19 12:04:00,Running Shoes,1,517.53,569.283,51.753
2798,SAN DIEGO,California,4527,2025-03-20 18:01:00,Running Shoes,1,537.13,590.843,53.713
4705,SYRACUSE,New York,846,2025-03-22 14:08:00,Running Shoes,1,537.13,590.843,53.713
688,WASHINGTON,District of Columbia,6234,2025-03-18 17:33:00,Running Shoes,1,510.59,561.649,51.059
3549,LOS ANGELES,California,3376,2025-03-21 13:39:00,Running Shoes,1,517.53,569.283,51.753
1619,PENSACOLA,Florida,5880,2025-03-19 16:40:00,Running Shoes,1,537.13,590.843,53.713
1887,WORCESTER,Massachusetts,758,2025-03-19 20:12:00,Running Shoes,1,512.63,563.893,51.263
4244,DAYTONA BEACH,Florida,4798,2025-03-22 08:41:00,Walking Shoes,1,497.63,547.393,49.763
5315,EVERETT,Washington,673,2025-03-23 03:16:00,Walking Shoes,1,501.53,551.683,50.153
4903,CLEARWATER,Florida,4278,2025-03-22 16:58:00,Jackets,1,567.13,623.843,56.713
3367,ROANOKE,Virginia,3683,2025-03-21 10:51:00,Running Shoes,1,497.13,546.843,49.713
1787,MESA,Arizona,808,2025-03-19 18:47:00,Running Shoes,1,517.53,569.283,51.753
2828,SARASOTA,Florida,1510,2025-03-20 18:23:00,Running Shoes,1,509.53,560.483,50.953
5886,RENO,Nevada,5543,2025-03-23 17:34:00,Running Shoes,1,537.13,590.843,53.713
6126,WASHINGTON,District of Columbia,2498,2025-03-23 21:39:00,Running Shoes,1,537.13,590.843,53.713
4995,PITTSBURGH,Pennsylvania,1415,2025-03-22 18:33:00,Running Shoes,1,595.13,654.643,59.513
6179,NEW YORK CITY,New York,2139,2025-03-23 22:41:00,Running Shoes,1,537.13,590.843,53.713
1764,HUNTSVILLE,Alabama,6438,2025-03-19 18:33:00,Running Shoes,1,517.13,568.843,51.713
1742,TULSA,Oklahoma,913,2025-03-19 18:14:00,Running Shoes,1,517.13,568.843,51.713
1689,HARRISBURG,Pennsylvania,727,2025-03-19 17:33:00,Running Shoes,1,517.13,568.843,51.713
737,PHOENIX,Arizona,4640,2025-03-18 18:57:00,Running Shoes,1,831.13,914.243,83.113
6915,RICHMOND,Virginia,2262,2025-03-24 14:53:00,Flip-Flops,1,585.13,643.643,58.513
4641,TULSA,Oklahoma,1980,2025-03-22 13:11:00,Running Shoes,1,497.13,546.843,49.713
4511,SCRANTON,Pennsylvania,1179,2025-03-22 11:40:00,Running Shoes,1,527.13,579.843,52.713
2908,FORT WAYNE,Indiana,3762,2025-03-20 19:20:00,Running Shoes,1,497.63,547.393,49.763
2823,RALEIGH,North Carolina,2082,2025-03-20 18:18:00,Running Shoes,1,501.53,551.683,50.153
1553,MIAMI,Florida,1659,2025-03-19 15:59:00,Boots,1,849.13,934.043,84.913
2018,DANBURY,Connecticut,5052,2025-03-19 23:28:00,Boots,1,675.93,743.523,67.593
4117,LITTLE ROCK,Arkansas,4580,2025-03-21 23:22:00,Boots,1,537.13,590.843,53.713
805,CHARLOTTE,North Carolina,4738,2025-03-18 20:25:00,Boots,1,517.53,569.283,51.753
2119,WASHINGTON,District of Columbia,5,2025-03-20 09:04:00,Boots,1,656.73,722.403,65.673
1447,PHOENIX,Arizona,685,2025-03-19 14:26:00,Boots,1,603.13,663.443,60.313
5311,EL PASO,Texas,605,2025-03-23 02:02:00,Boots,1,723.13,795.443,72.313
1632,CHARLOTTE,North Carolina,5708,2025-03-19 16:45:00,Flip-Flops,1,567.13,623.843,56.713
2136,AUSTIN,Texas,1637,2025-03-20 09:23:00,Running Shoes,1,497.13,546.843,49.713
1905,FULLERTON,California,3088,2025-03-19 20:36:00,Running Shoes,1,531.93,585.123,53.193
2684,EL PASO,Texas,124,2025-03-20 16:33:00,Running Shoes,1,575.13,632.643,57.513
519,MIAMI,Florida,2159,2025-03-18 14:57:00,Running Shoes,1,555.93,611.523,55.593
1517,NEW ORLEANS,Louisiana,1944,2025-03-19 15:26:00,Running Shoes,1,618.33,680.163,61.833
4299,HOUSTON,Texas,6087,2025-03-22 09:28:00,Running Shoes,1,537.13,590.843,53.713
5654,TYLER,Texas,3099,2025-03-23 13:46:00,Running Shoes,1,565.13,621.643,56.513
1472,WICHITA FALLS,Texas,4196,2025-03-19 14:53:00,Running Shoes,1,733.13,806.443,73.313
976,NEW YORK CITY,New York,115,2025-03-19 05:36:00,Running Shoes,1,595.13,654.643,59.513
1846,CAPE CORAL,Florida,3125,2025-03-19 19:31:00,Running Shoes,1,501.53,551.683,50.153
4470,SAINT PAUL,Minnesota,4574,2025-03-22 11:13:00,Running Shoes,1,509.53,560.483,50.953
6030,FORT LAUDERDALE,Florida,3737,2025-03-23 20:21:00,Running Shoes,1,879.13,967.043,87.913
3112,SANTA ANA,California,6198,2025-03-20 22:25:00,Running Shoes,1,537.13,590.843,53.713
4060,SANTA CLARA,California,2989,2025-03-21 22:11:00,Running Shoes,1,674.33,741.763,67.433
2506,PATERSON,New Jersey,4188,2025-03-20 14:26:00,Running Shoes,1,586.13,644.743,58.613
950,SAINT LOUIS,Missouri,55,2025-03-19 00:05:00,Running Shoes,1,509.53,560.483,50.953
2114,WASHINGTON,District of Columbia,783,2025-03-20 09:00:00,Running Shoes,1,509.53,560.483,50.953
942,SACRAMENTO,California,3237,2025-03-18 23:52:00,Running Shoes,1,587.93,646.723,58.793
5238,CINCINNATI,Ohio,4769,2025-03-22 22:38:00,Running Shoes,1,579.93,637.923,57.993
20,SPOKANE,Washington,3812,2025-03-18 01:10:00,Running Shoes,1,517.13,568.843,51.713
2859,RALEIGH,North Carolina,3392,2025-03-20 18:45:00,Running Shoes,1,501.53,551.683,50.153
2150,SYRACUSE,New York,1586,2025-03-20 09:36:00,Running Shoes,1,643.13,707.443,64.313
7424,RICHMOND,Virginia,1486,2025-03-24 23:48:00,Running Shoes,1,658.33,724.163,65.833
2791,WINSTON SALEM,North Carolina,2211,2025-03-20 17:56:00,Running Shoes,1,563.93,620.323,56.393
3523,PINELLAS PARK,Florida,2731,2025-03-21 13:19:00,Running Shoes,1,505.43,555.973,50.543
6031,BIRMINGHAM,Alabama,1191,2025-03-23 20:23:00,Running Shoes,1,579.93,637.923,57.993
6302,WALTHAM,Massachusetts,2136,2025-03-24 07:50:00,Running Shoes,1,509.53,560.483,50.953
7217,DETROIT,Michigan,1995,2025-03-24 19:26:00,Running Shoes,1,517.13,568.843,51.713
5017,RICHMOND,Virginia,1433,2025-03-22 18:54:00,Running Shoes,1,517.13,568.843,51.713
6837,DURHAM,North Carolina,3543,2025-03-24 13:56:00,Running Shoes,1,527.13,579.843,52.713
5605,HARRISBURG,Pennsylvania,3135,2025-03-23 13:05:00,Running Shoes,1,642.33,706.563,64.233
5025,NEWARK,Delaware,1860,2025-03-22 19:02:00,Running Shoes,1,537.13,590.843,53.713
2142,HARTFORD,Connecticut,4457,2025-03-20 09:32:00,Running Shoes,1,517.53,569.283,51.753
3047,BRADENTON,Florida,508,2025-03-20 21:21:00,Running Shoes,1,713.13,784.443,71.313
6497,MIAMI BEACH,Florida,2703,2025-03-24 10:12:00,Running Shoes,1,595.93,655.523,59.593
1485,CHICO,California,447,2025-03-19 15:03:00,Running Shoes,1,517.13,568.843,51.713
843,MEMPHIS,Tennessee,13,2025-03-18 21:08:00,Running Shoes,1,595.93,655.523,59.593
2581,DENVER,Colorado,2607,2025-03-20 15:13:00,Running Shoes,1,517.53,569.283,51.753
5388,GREAT NECK,New York,372,2025-03-23 09:24:00,Running Shoes,1,602.33,662.563,60.233
2533,WICHITA,Kansas,2652,2025-03-20 14:46:00,Running Shoes,1,497.13,546.843,49.713
3480,RICHMOND,Virginia,5669,2025-03-21 12:34:00,Running Shoes,1,586.33,644.963,58.633
1583,BURBANK,California,1234,2025-03-19 16:18:00,Running Shoes,1,497.13,546.843,49.713
4267,DENVER,Colorado,2454,2025-03-22 09:00:00,Running Shoes,1,801.13,881.243,80.113
4455,BROOKLYN,New York,3438,2025-03-22 11:03:00,Running Shoes,1,566.13,622.743,56.613
5610,WICHITA FALLS,Texas,2196,2025-03-23 13:08:00,Running Shoes,1,763.13,839.443,76.313
3200,ERIE,Pennsylvania,3769,2025-03-21 02:19:00,Running Shoes,1,595.13,654.643,59.513
3508,CANTON,Ohio,6265,2025-03-21 13:00:00,Running Shoes,1,537.13,590.843,53.713
704,HOUSTON,Texas,2425,2025-03-18 17:53:00,Running Shoes,1,634.33,697.763,63.433
4327,FORT LAUDERDALE,Florida,6159,2025-03-22 09:44:00,Flip-Flops,1,547.13,601.843,54.713
5144,OKLAHOMA CITY,Oklahoma,2399,2025-03-22 20:40:00,Flip-Flops,1,615.13,676.643,61.513
3999,SALEM,Oregon,5380,2025-03-21 20:45:00,Flip-Flops,1,623.13,685.443,62.313
6447,TYLER,Texas,2381,2025-03-24 09:46:00,Flip-Flops,1,537.13,590.843,53.713
596,PHOENIX,Arizona,2285,2025-03-18 16:11:00,Flip-Flops,1,605.13,665.643,60.513
4185,WASHINGTON,District of Columbia,4797,2025-03-22 07:37:00,Flip-Flops,1,547.13,601.843,54.713
5968,AKRON,Ohio,1034,2025-03-23 19:10:00,Flip-Flops,1,525.53,578.083,52.553
7348,ALBANY,New York,2742,2025-03-24 21:54:00,Flip-Flops,1,507.13,557.843,50.713
5582,NEW YORK CITY,New York,1036,2025-03-23 12:41:00,Flip-Flops,1,517.13,568.843,51.713
3626,STOCKTON,California,3259,2025-03-21 14:46:00,Flip-Flops,1,575.13,632.643,57.513
2252,GREELEY,Colorado,2929,2025-03-20 11:04:00,Flip-Flops,1,509.53,560.483,50.953
1161,ATLANTA,Georgia,2968,2025-03-19 11:02:00,Jackets,1,737.13,810.843,73.713
766,ROCHESTER,New York,838,2025-03-18 19:37:00,Jackets,1,557.53,613.283,55.753
6338,MADISON,Wisconsin,643,2025-03-24 08:29:00,Jackets,1,587.13,645.843,58.713
3776,PROVO,Utah,1349,2025-03-21 16:59:00,Running Shoes,1,540.73,594.803,54.073
1375,STAMFORD,Connecticut,3225,2025-03-19 13:33:00,Running Shoes,1,459.13,505.043,45.913
6971,INDIANAPOLIS,Indiana,5051,2025-03-24 15:41:00,Running Shoes,1,517.13,568.843,51.713
2035,NEWARK,New Jersey,6326,2025-03-20 00:01:00,Running Shoes,1,464.13,510.543,46.413
51,WATERBURY,Connecticut,2882,2025-03-18 07:38:00,Running Shoes,1,615.13,676.643,61.513
4522,MIAMI,Florida,2018,2025-03-22 11:45:00,Running Shoes,1,548.73,603.603,54.873
2739,BATON ROUGE,Louisiana,2635,2025-03-20 17:22:00,Running Shoes,1,517.13,568.843,51.713
4357,PHOENIX,Arizona,3988,2025-03-22 10:03:00,Sandals,1,579.93,637.923,57.993
2404,SAINT PAUL,Minnesota,2249,2025-03-20 12:59:00,Sandals,1,693.13,762.443,69.313
5451,MERRIFIELD,Virginia,248,2025-03-23 10:17:00,Sandals,1,493.53,542.883,49.353
1493,INDIANAPOLIS,Indiana,6485,2025-03-19 15:06:00,Sandals,1,469.53,516.483,46.953
4545,SOUTH BEND,Indiana,1472,2025-03-22 12:02:00,Running Shoes,1,531.93,585.123,53.193
6956,CHEYENNE,Wyoming,1661,2025-03-24 15:30:00,Running Shoes,1,537.13,590.843,53.713
1901,KANSAS CITY,Missouri,570,2025-03-19 20:31:00,Running Shoes,1,653.13,718.443,65.313
3950,FORT PIERCE,Florida,3746,2025-03-21 19:58:00,Running Shoes,1,587.93,646.723,58.793
2623,COLORADO SPRINGS,Colorado,3780,2025-03-20 15:43:00,Running Shoes,1,537.13,590.843,53.713
3124,SHREVEPORT,Louisiana,67,2025-03-20 22:42:00,Running Shoes,1,595.13,654.643,59.513
5966,AMARILLO,Texas,3987,2025-03-23 19:07:00,Walking Shoes,1,517.53,569.283,51.753
2023,OMAHA,Nebraska,2762,2025-03-19 23:36:00,Walking Shoes,1,613.13,674.443,61.313
6573,PASADENA,California,1145,2025-03-24 11:02:00,Walking Shoes,1,571.93,629.123,57.193
6293,MINNEAPOLIS,Minnesota,2584,2025-03-24 07:33:00,Walking Shoes,1,666.33,732.963,66.633
6691,DULUTH,Georgia,2999,2025-03-24 12:12:00,Walking Shoes,1,497.13,546.843,49.713
5705,ORANGE,California,5843,2025-03-23 14:39:00,Walking Shoes,1,635.13,698.643,63.513
397,KANSAS CITY,Kansas,2310,2025-03-18 13:21:00,Walking Shoes,1,579.93,637.923,57.993
5549,SPOKANE,Washington,6480,2025-03-23 12:17:00,Walking Shoes,1,761.13,837.243,76.113
6340,SOUTHFIELD,Michigan,816,2025-03-24 08:30:00,Walking Shoes,1,861.13,947.243,86.113
7099,BRIDGEPORT,Connecticut,5518,2025-03-24 17:34:00,Walking Shoes,1,595.93,655.523,59.593
4828,LOS ANGELES,California,2827,2025-03-22 15:56:00,Walking Shoes,1,625.13,687.643,62.513
4547,ALBUQUERQUE,New Mexico,1758,2025-03-22 12:02:00,Walking Shoes,1,537.13,590.843,53.713
6229,ALBANY,New York,4034,2025-03-24 00:09:00,Walking Shoes,1,595.13,654.643,59.513
6592,JEFFERSON CITY,Missouri,2163,2025-03-24 11:14:00,Walking Shoes,1,733.13,806.443,73.313
1602,MESQUITE,Texas,817,2025-03-19 16:30:00,Walking Shoes,1,635.13,698.643,63.513
3973,BIRMINGHAM,Alabama,4190,2025-03-21 20:19:00,Walking Shoes,1,527.13,579.843,52.713
1027,DALLAS,Texas,4324,2025-03-19 09:00:00,Walking Shoes,1,688.73,757.603,68.873
4002,HOUSTON,Texas,2107,2025-03-21 20:49:00,Walking Shoes,1,497.13,546.843,49.713
6554,LAS VEGAS,Nevada,5355,2025-03-24 10:45:00,Walking Shoes,1,531.93,585.123,53.193
2185,PANAMA CITY,Florida,682,2025-03-20 10:01:00,Walking Shoes,1,537.13,590.843,53.713
839,SANTA CRUZ,California,3340,2025-03-18 21:05:00,Walking Shoes,1,485.53,534.083,48.553
7108,BILLINGS,Montana,3604,2025-03-24 17:47:00,Walking Shoes,1,527.13,579.843,52.713
3189,KANSAS CITY,Missouri,4198,2025-03-21 01:00:00,Walking Shoes,1,497.13,546.843,49.713
7089,ATLANTA,Georgia,6322,2025-03-24 17:20:00,Walking Shoes,1,537.13,590.843,53.713
2276,OKLAHOMA CITY,Oklahoma,1035,2025-03-20 11:24:00,Walking Shoes,1,605.13,665.643,60.513
3650,NEW YORK CITY,New York,3435,2025-03-21 15:11:00,Walking Shoes,1,635.13,698.643,63.513
2275,SPRINGFIELD,Ohio,5885,2025-03-20 11:24:00,Walking Shoes,1,635.13,698.643,63.513
6651,PALM BAY,Florida,1935,2025-03-24 11:47:00,Walking Shoes,1,517.53,569.283,51.753
6660,AMARILLO,Texas,1821,2025-03-24 11:53:00,Walking Shoes,1,537.13,590.843,53.713
1125,BOCA RATON,Florida,2108,2025-03-19 10:32:00,Walking Shoes,1,497.13,546.843,49.713
2779,WATERBURY,Connecticut,2612,2025-03-20 17:46:00,Walking Shoes,1,595.93,655.523,59.593
2799,CHICAGO,Illinois,6263,2025-03-20 18:02:00,Walking Shoes,1,517.53,569.283,51.753
6578,SEATTLE,Washington,1819,2025-03-24 11:07:00,Walking Shoes,1,723.13,795.443,72.313
2874,SANTA ROSA,California,2296,2025-03-20 18:56:00,Walking Shoes,1,517.13,568.843,51.713
4844,CINCINNATI,Ohio,563,2025-03-22 16:11:00,Walking Shoes,1,537.13,590.843,53.713
3163,BALTIMORE,Maryland,4135,2025-03-20 23:43:00,Walking Shoes,1,555.13,610.643,55.513
4347,WEST PALM BEACH,Florida,6341,2025-03-22 09:55:00,Walking Shoes,1,555.13,610.643,55.513
2416,PEORIA,Arizona,1259,2025-03-20 13:09:00,Walking Shoes,1,497.13,546.843,49.713
5319,SAINT PAUL,Minnesota,1259,2025-03-23 04:37:00,Walking Shoes,1,485.53,534.083,48.553
1370,TAMPA,Florida,2143,2025-03-19 13:30:00,Walking Shoes,1,537.13,590.843,53.713
3988,LEXINGTON,Kentucky,179,2025-03-21 20:37:00,Walking Shoes,1,497.13,546.843,49.713
5657,JAMAICA,New York,5982,2025-03-23 13:47:00,Walking Shoes,1,497.13,546.843,49.713
7097,DES MOINES,Iowa,6383,2025-03-24 17:31:00,Walking Shoes,1,497.13,546.843,49.713
772,MINNEAPOLIS,Minnesota,4533,2025-03-18 19:41:00,Walking Shoes,1,497.13,546.843,49.713
1585,NEW ORLEANS,Louisiana,6300,2025-03-19 16:19:00,Walking Shoes,1,613.13,674.443,61.313
2892,FRESNO,California,4543,2025-03-20 19:08:00,Walking Shoes,1,497.13,546.843,49.713
2199,AKRON,Ohio,460,2025-03-20 10:15:00,Running Shoes,1,595.93,655.523,59.593
3970,BATON ROUGE,Louisiana,3487,2025-03-21 20:17:00,Running Shoes,1,497.13,546.843,49.713
1944,LOS ANGELES,California,3221,2025-03-19 21:32:00,Running Shoes,1,537.13,590.843,53.713
417,JACKSON,Mississippi,4368,2025-03-18 13:30:00,Running Shoes,1,666.33,732.963,66.633
7143,FORT PIERCE,Florida,2539,2025-03-24 18:14:00,Running Shoes,1,497.13,546.843,49.713
5608,OKLAHOMA CITY,Oklahoma,6386,2025-03-23 13:07:00,Running Shoes,1,733.13,806.443,73.313
311,WASHINGTON,District of Columbia,6414,2025-03-18 12:13:00,Running Shoes,1,527.13,579.843,52.713
1635,PANAMA CITY,Florida,1478,2025-03-19 16:47:00,Running Shoes,1,527.13,579.843,52.713
3700,LINCOLN,Nebraska,505,2025-03-21 15:57:00,Running Shoes,1,781.13,859.243,78.113
6081,NORTH HOLLYWOOD,California,1078,2025-03-23 21:05:00,Running Shoes,1,563.93,620.323,56.393
6271,AMARILLO,Texas,788,2025-03-24 06:34:00,Running Shoes,1,517.13,568.843,51.713
6443,PORT WASHINGTON,New York,4290,2025-03-24 09:42:00,Running Shoes,1,674.33,741.763,67.433
4194,COLORADO SPRINGS,Colorado,1221,2025-03-22 07:59:00,Running Shoes,1,517.53,569.283,51.753
4688,SIMI VALLEY,California,440,2025-03-22 13:49:00,Running Shoes,1,595.93,655.523,59.593
1080,COLUMBIA,Missouri,4628,2025-03-19 09:59:00,Running Shoes,1,497.13,546.843,49.713
3430,CLEVELAND,Ohio,6029,2025-03-21 11:50:00,Running Shoes,1,497.13,546.843,49.713
120,WILMINGTON,Delaware,3903,2025-03-18 09:38:00,Running Shoes,1,517.53,569.283,51.753
6477,BAKERSFIELD,California,5585,2025-03-24 10:04:00,Running Shoes,1,527.13,579.843,52.713
846,EL PASO,Texas,1212,2025-03-18 21:10:00,Running Shoes,1,537.13,590.843,53.713
853,LARGO,Florida,2904,2025-03-18 21:20:00,Running Shoes,1,537.13,590.843,53.713
6407,SANTA FE,New Mexico,6005,2025-03-24 09:17:00,Running Shoes,1,674.33,741.763,67.433
6628,DURHAM,North Carolina,5146,2025-03-24 11:35:00,Running Shoes,1,537.13,590.843,53.713
7391,MINNEAPOLIS,Minnesota,3234,2025-03-24 22:51:00,Running Shoes,1,537.13,590.843,53.713
3298,EL PASO,Texas,1696,2025-03-21 09:55:00,Running Shoes,1,527.13,579.843,52.713
7014,SAN DIEGO,California,2577,2025-03-24 16:19:00,Running Shoes,1,781.13,859.243,78.113
7271,DALLAS,Texas,2586,2025-03-24 20:16:00,Running Shoes,1,497.13,546.843,49.713
5361,RALEIGH,North Carolina,38,2025-03-23 08:34:00,Running Shoes,1,507.13,557.843,50.713
1568,VIRGINIA BEACH,Virginia,308,2025-03-19 16:08:00,Running Shoes,1,703.13,773.443,70.313
4822,WICHITA FALLS,Texas,3946,2025-03-22 15:51:00,Running Shoes,1,507.13,557.843,50.713
3385,MIAMI,Florida,3678,2025-03-21 11:10:00,Running Shoes,1,497.13,546.843,49.713
6588,CLEVELAND,Ohio,2564,2025-03-24 11:13:00,Running Shoes,1,595.93,655.523,59.593
6513,NEW YORK CITY,New York,3012,2025-03-24 10:20:00,Running Shoes,1,693.13,762.443,69.313
5036,MISSOULA,Montana,1198,2025-03-22 19:10:00,Running Shoes,1,537.13,590.843,53.713
6603,SAN LUIS OBISPO,California,4397,2025-03-24 11:19:00,Running Shoes,1,704.73,775.203,70.473
1444,SAGINAW,Michigan,754,2025-03-19 14:24:00,Running Shoes,1,497.13,546.843,49.713
1579,MANCHESTER,New Hampshire,1010,2025-03-19 16:13:00,Running Shoes,1,497.13,546.843,49.713
1952,SCHENECTADY,New York,2873,2025-03-19 21:42:00,Running Shoes,1,497.13,546.843,49.713
5570,BRIDGEPORT,Connecticut,745,2025-03-23 12:32:00,Running Shoes,1,527.13,579.843,52.713
6235,WICHITA FALLS,Texas,5177,2025-03-24 00:35:00,Running Shoes,1,571.13,628.243,57.113
2681,OKLAHOMA CITY,Oklahoma,4820,2025-03-20 16:31:00,Running Shoes,1,517.13,568.843,51.713
4499,OAKLAND,California,864,2025-03-22 11:30:00,Running Shoes,1,507.13,557.843,50.713
3438,HUNTSVILLE,Texas,6454,2025-03-21 11:58:00,Running Shoes,1,555.93,611.523,55.593
7277,AUSTIN,Texas,3378,2025-03-24 20:21:00,Running Shoes,1,485.53,534.083,48.553
7370,EVANSTON,Illinois,5639,2025-03-24 22:18:00,Running Shoes,1,517.53,569.283,51.753
5201,MIAMI,Florida,3146,2025-03-22 21:44:00,Running Shoes,1,497.13,546.843,49.713
3351,NAPLES,Florida,3036,2025-03-21 10:42:00,Running Shoes,1,509.53,560.483,50.953
1165,PHILADELPHIA,Pennsylvania,4892,2025-03-19 11:05:00,Running Shoes,1,1129.13,1242.043,112.913
2569,PHOENIX,Arizona,3966,2025-03-20 15:09:00,Running Shoes,1,497.13,546.843,49.713
2004,NEW BRUNSWICK,New Jersey,6034,2025-03-19 22:51:00,Running Shoes,1,497.13,546.843,49.713
568,DALLAS,Texas,5736,2025-03-18 15:44:00,Running Shoes,1,683.13,751.443,68.313
2417,AKRON,Ohio,5673,2025-03-20 13:10:00,Running Shoes,1,625.13,687.643,62.513
2502,SAN ANTONIO,Texas,3411,2025-03-20 14:20:00,Running Shoes,1,531.93,585.123,53.193
4270,ORANGE,California,3954,2025-03-22 09:01:00,Running Shoes,1,517.13,568.843,51.713
1263,BALTIMORE,Maryland,4490,2025-03-19 12:13:00,Running Shoes,1,527.13,579.843,52.713
143,NEW HYDE PARK,New York,5311,2025-03-18 10:07:00,Running Shoes,1,509.53,560.483,50.953
7086,SIMI VALLEY,California,726,2025-03-24 17:15:00,Running Shoes,1,615.13,676.643,61.513
1083,HOUSTON,Texas,5302,2025-03-19 10:01:00,Running Shoes,1,537.13,590.843,53.713
1037,SYRACUSE,New York,5650,2025-03-19 09:14:00,Running Shoes,1,497.13,546.843,49.713
2567,NASHVILLE,Tennessee,5824,2025-03-20 15:06:00,Running Shoes,1,733.13,806.443,73.313
6870,EL PASO,Texas,1980,2025-03-24 14:16:00,Running Shoes,1,537.13,590.843,53.713
2042,NORFOLK,Virginia,1837,2025-03-20 00:28:00,Running Shoes,1,505.13,555.643,50.513
293,GREENVILLE,South Carolina,330,2025-03-18 11:54:00,Running Shoes,1,595.13,654.643,59.513
5943,NEW YORK CITY,New York,353,2025-03-23 18:38:00,Running Shoes,1,517.53,569.283,51.753
586,SALT LAKE CITY,Utah,3115,2025-03-18 16:04:00,Running Shoes,1,458.13,503.943,45.813
3460,OMAHA,Nebraska,3488,2025-03-21 12:19:00,Running Shoes,1,501.53,551.683,50.153
5242,SYRACUSE,New York,5870,2025-03-22 22:42:00,Running Shoes,1,655.13,720.643,65.513
4445,PUEBLO,Colorado,4194,2025-03-22 10:56:00,Running Shoes,1,497.13,546.843,49.713
4758,GREENSBORO,North Carolina,1366,2025-03-22 14:55:00,Running Shoes,1,485.53,534.083,48.553
1561,SAN JOSE,California,2855,2025-03-19 16:03:00,Running Shoes,1,587.93,646.723,58.793
1294,WILMINGTON,Delaware,2723,2025-03-19 12:30:00,Running Shoes,1,497.13,546.843,49.713
1816,EL PASO,Texas,5781,2025-03-19 19:06:00,Running Shoes,1,485.53,534.083,48.553
3788,SALINAS,California,154,2025-03-21 17:11:00,Running Shoes,1,507.13,557.843,50.713
5525,PENSACOLA,Florida,2571,2025-03-23 11:56:00,Running Shoes,1,531.93,585.123,53.193
6999,KISSIMMEE,Florida,1007,2025-03-24 16:08:00,Running Shoes,1,497.13,546.843,49.713
2267,SACRAMENTO,California,1491,2025-03-20 11:16:00,Running Shoes,1,555.13,610.643,55.513
2038,OAKLAND,California,3786,2025-03-20 00:08:00,Running Shoes,1,485.53,534.083,48.553
7292,SAN DIEGO,California,6217,2025-03-24 20:34:00,Running Shoes,1,555.13,610.643,55.513
5908,WASHINGTON,District of Columbia,3607,2025-03-23 17:53:00,Running Shoes,1,497.13,546.843,49.713
6618,BOSTON,Massachusetts,1880,2025-03-24 11:30:00,Running Shoes,1,485.53,534.083,48.553
